sep=,
DeviceTag:,Right Foot
FirmwareVersion:,2.4.0
AppVersion:,2022.0.0
StartTime: ,2023-06-27_13:36:40_000 CEST
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
676,1932455414,-0.10904496163130,-0.32021105289459,-116.57507324218750,0.01814962737262,-0.02523055672646,9.47744846343994,-0.70421224832535,3.46410775184631,0.43883591890335
677,1932463747,-0.10893171280622,-0.32103395462036,-116.57479095458984,0.03342432156205,-0.04222515225410,9.50465393066406,-0.60926026105881,3.43070697784424,0.33199894428253
678,1932472080,-0.10888912528753,-0.32084980607033,-116.57451629638672,0.03153901919723,-0.01988712511957,9.48325347900391,-0.62127327919006,3.56174874305725,0.33023151755333
679,1932480413,-0.10878387838602,-0.32052761316299,-116.57436370849609,0.02929103560746,-0.03008883446455,9.51828670501709,-0.61064338684082,3.56748676300049,0.30797278881073
680,1932488746,-0.10899499803782,-0.32066905498505,-116.57517242431641,0.01132863201201,-0.03160935267806,9.47908496856689,-0.65339362621307,3.52296924591064,0.19975262880325
681,1932497079,-0.10845328867435,-0.32170191407204,-116.57418823242188,0.01018742937595,-0.02523720078170,9.49165248870850,-0.55772435665131,3.40563058853149,0.41222274303436
682,1932505412,-0.10843994468451,-0.32216203212738,-116.57328796386719,0.03086600452662,-0.02188508957624,9.49604129791260,-0.62434703111649,3.48447132110596,0.40259173512459
683,1932513745,-0.10755816847086,-0.32164713740349,-116.57280731201172,0.02901352010667,-0.03565431758761,9.51813030242920,-0.51843214035034,3.59174299240112,0.35366854071617
684,1932522078,-0.10715211927891,-0.32185360789299,-116.57335662841797,0.01938019879162,-0.01986566931009,9.47666168212891,-0.57826703786850,3.51531052589417,0.23115566372871
685,1932530411,-0.10659876465797,-0.32183289527893,-116.57295989990234,0.02262217365205,-0.03025860711932,9.54243946075439,-0.55751949548721,3.53170394897461,0.35021063685417
686,1932538744,-0.10688016563654,-0.32229304313660,-116.57249450683594,0.03072432242334,-0.01732165180147,9.49704265594482,-0.66000205278397,3.48447132110596,0.35318189859390
687,1932547077,-0.10656323283911,-0.32228687405586,-116.57302856445312,0.02547151595354,-0.01021835673600,9.48006820678711,-0.58702707290649,3.53206253051758,0.24124769866467
