Time,Gaze_Direction.x,Gaze_Direction.y,Gaze_Direction.z,Gaze_Origin.x,Gaze_Origin.y,Gaze_Origin.z,Head_Movement_Direction.x,Head_Movement_Direction.y,Head_Movement_Direction.z,Head_Velocity.x,Head_Velocity.y,Head_Velocity.z,Hit_Normal.x,Hit_Normal.y,Hit_Normal.z,Hit_Position.x,Hit_Position.y,Hit_Position.z,Cursor_Position.x,Cursor_Position.y,Cursor_Position.z
70.24,0.1804598,-0.2601819,0.9485461,0.3743456,-0.01079202,1.135022,0.3166916,-0.008486472,0.9484865,0,0,0,0.03419616,0.9991141,-0.02452929,0.3755276,-0.01249617,1.141235,0.7352653,-0.5311558,3.032114
70.26,0.181,-0.2629879,0.9476689,0.3739203,-0.01094432,1.135948,0.3163429,-0.008540764,0.9486021,0,0,0,0.05080305,0.9983708,-0.02597413,0.3757097,-0.01354425,1.145316,0.7359204,-0.5369201,3.031286
70.27,0.1815204,-0.2658468,0.9467713,0.3734668,-0.01112101,1.136934,0.315974,-0.008601797,0.9487242,0,0,0,0.0583913,0.998053,-0.021921,0.3756514,-0.01432047,1.148328,0.7365077,-0.5428146,3.030477
70.29,0.1819753,-0.2686904,0.9458808,0.372922,-0.01131838,1.138004,0.3155832,-0.008670881,0.9488532,0,0,0,0.06534224,0.9976509,-0.02057157,0.375433,-0.01502601,1.151056,0.7368726,-0.5486991,3.029765
70.31,0.1823903,-0.2716288,0.9449612,0.3723515,-0.01156042,1.139144,0.315165,-0.008748752,0.948992,0,0,0,0.07438451,0.9972004,-0.007622252,0.3755818,-0.01637122,1.15588,0.7371321,-0.554818,3.029066
70.32,0.1827279,-0.2746752,0.9440148,0.3717046,-0.01185193,1.140364,0.3147164,-0.008838492,0.9491403,0,0,0,0.08518357,0.9962958,0.01176675,0.3757448,-0.01792515,1.161236,0.7371604,-0.5612023,3.028393
70.34,0.1830477,-0.278064,0.9429601,0.3710448,-0.01221646,1.141668,0.3142346,-0.00894264,0.9492993,0,0,0,0.07852037,0.9968771,0.008401869,0.3747454,-0.01783797,1.160732,0.7371402,-0.5683444,3.027588
70.36,0.1832751,-0.2821443,0.9417031,0.3703891,-0.01266553,1.143049,0.313719,-0.009065958,0.9494691,0,0,0,0.1092364,0.9902315,0.08665477,0.3772495,-0.02322683,1.1783,0.7369392,-0.5769541,3.026456
70.37,0.1835286,-0.2867905,0.9402491,0.3697239,-0.01321895,1.144521,0.3131722,-0.009213224,0.9496485,0,0,0,0.1301858,0.9773669,0.1667501,0.379235,-0.02808145,1.193248,0.7367812,-0.5868001,3.025019
70.39,0.1842924,-0.2979467,0.9366238,0.3690542,-0.01393305,1.146036,0.3125947,-0.009390499,0.9498373,0,0,0,0,1,0,0.4208179,-0.09761985,1.409113,0.737639,-0.6098265,3.019283
70.41,0.1850429,-0.3095498,0.9327046,0.3683679,-0.01480141,1.147628,0.3119874,-0.009608259,0.950035,0,0,0,0,1,0,0.4178752,-0.09761988,1.397168,0.7384537,-0.6339011,3.013037
70.42,0.1858224,-0.3220008,0.928324,0.3676391,-0.01584632,1.149254,0.3113502,-0.009875052,0.9502416,0,0,0,0,1,0,0.4148296,-0.09761989,1.385006,0.7392839,-0.659848,3.005902
70.44,0.1865455,-0.3355832,0.9233551,0.3668813,-0.0170356,1.150891,0.3106823,-0.0102005,0.9504569,0,0,0,0,1,0,0.4116768,-0.0976198,1.372617,0.7399722,-0.688202,2.997601
70.46,0.1865455,-0.3355832,0.9233551,0.3668813,-0.0170356,1.150891,0.3099845,-0.01059043,0.9506806,0,0,0,0,1,0,0.4116768,-0.0976198,1.372617,0.7399722,-0.688202,2.997601
70.47,0.1865455,-0.3355832,0.9233551,0.3668813,-0.0170356,1.150891,0.3093564,-0.01094129,0.9508812,0,0,0,0,1,0,0.4116768,-0.0976198,1.372617,0.7399722,-0.688202,2.997601
70.49,0.1865455,-0.3355832,0.9233551,0.3668813,-0.0170356,1.150891,0.308791,-0.01125703,0.9510614,0,0,0,0,1,0,0.4116768,-0.0976198,1.372617,0.7399722,-0.688202,2.997601
70.51,0.1865455,-0.3355832,0.9233551,0.3668813,-0.0170356,1.150891,0.3082821,-0.0115412,0.9512231,0,0,0,0,1,0,0.4116768,-0.0976198,1.372617,0.7399722,-0.688202,2.997601
70.52,0.1865455,-0.3355832,0.9233551,0.3668813,-0.0170356,1.150891,0.3078245,-0.0117966,0.9513683,0,0,0,0,1,0,0.4116768,-0.0976198,1.372617,0.7399722,-0.688202,2.997601
70.54,0.1865455,-0.3355832,0.9233551,0.3668813,-0.0170356,1.150891,0.3074126,-0.01202652,0.9514988,0,0,0,0,1,0,0.4116768,-0.0976198,1.372617,0.7399722,-0.688202,2.997601
70.56,0.1875824,-0.3468212,0.9189819,0.3661726,-0.01859701,1.153453,0.3070404,-0.01223402,0.9516155,0,0,0,0,1,0,0.408913,-0.09761988,1.362842,0.7413373,-0.7122396,2.991417
70.57,0.1886685,-0.3575919,0.9146214,0.3654755,-0.0201463,1.1561,0.3065913,-0.01254692,0.9517564,0,0,0,0,1,0,0.4063512,-0.09761983,1.354255,0.7428126,-0.73533,2.985342
70.59,0.1899075,-0.3674014,0.9104676,0.3646532,-0.02174252,1.158826,0.3060716,-0.01295318,0.9519184,0,0,0,0,1,0,0.4038737,-0.0976198,1.34686,0.7444682,-0.7565452,2.979762
70.61,0.2164384,-0.5953473,0.7737675,0.3440287,-0.06325493,1.227057,0.3054775,-0.01344688,0.9521024,0,0,0,0,1,0,0.3565219,-0.09761961,1.27172,0.7769055,-1.25395,2.774591
70.62,0.2164652,-0.5953728,0.7737402,0.3440619,-0.06328455,1.227148,0.3019278,-0.0170629,0.9531764,-0.06187373,-0.1245372,0.2046905,0,1,0,0.3565454,-0.09761961,1.27177,0.7769924,-1.25403,2.774629
70.64,0.2165929,-0.5956616,0.7734822,0.3440753,-0.063331,1.227386,0.2987267,-0.02031887,0.9541209,-0.05816131,-0.117065,0.192409,0,1,0,0.3565433,-0.09761962,1.271911,0.7772612,-1.254654,2.774351
70.66,0.2165048,-0.5961762,0.7731104,0.3440335,-0.06339443,1.227774,0.2958364,-0.02325153,0.9549542,-0.05467163,-0.1100411,0.1808645,0,1,0,0.3564626,-0.09761968,1.272157,0.7770432,-1.255747,2.773995
70.67,0.2165135,-0.5967628,0.7726552,0.3439765,-0.06350329,1.228274,0.2932199,-0.025894,0.9556929,-0.05139133,-0.1034386,0.1700126,0,1,0,0.3563544,-0.09761967,1.272446,0.7770035,-1.257029,2.773585
70.69,0.2163313,-0.5975358,0.7721086,0.3439028,-0.06360989,1.228913,0.290847,-0.0282787,0.9563503,-0.04830785,-0.0972323,0.1598119,0.01392984,0.9880221,-0.1536824,0.3439605,-0.0637694,1.229119,0.7765654,-1.258681,2.77313
70.71,0.2162468,-0.5983627,0.7714916,0.3438274,-0.06372545,1.229671,0.2886902,-0.03043074,0.9569377,-0.04540939,-0.09139837,0.1502231,0.003158051,0.9975504,-0.06987966,0.3438704,-0.06384444,1.229825,0.776321,-1.260451,2.772655
70.72,0.216014,-0.5991125,0.7709748,0.3437545,-0.0638454,1.230536,0.2867259,-0.03237367,0.9574645,-0.04268482,-0.08591446,0.1412098,0.002838173,0.9964966,-0.08358554,0.3438894,-0.06421955,1.231017,0.7757825,-1.26207,2.772485
70.74,0.2158,-0.5999963,0.7703471,0.3436953,-0.06396181,1.231519,0.2849332,-0.03412835,0.9579386,-0.04012373,-0.08075959,0.1327372,0.002014638,0.9969071,-0.07856373,0.3437659,-0.0641581,1.231771,0.7752954,-1.263954,2.772213
70.76,0.2154147,-0.6006949,0.7699105,0.3436358,-0.06405845,1.232631,0.2832943,-0.03571255,0.9583669,-0.03771631,-0.07591402,0.1247729,-0.002989174,0.9925187,-0.122056,0.3437726,-0.06443998,1.23312,0.7744653,-1.265448,2.772452
70.77,0.215074,-0.6014487,0.7694171,0.3436132,-0.06413703,1.233879,0.2817913,-0.03714165,0.9587557,-0.03545333,-0.07135918,0.1172866,-0.00889401,0.9894267,-0.1447615,0.3437542,-0.0645313,1.234384,0.7737613,-1.267034,2.772713
70.79,0.2146751,-0.6019377,0.769146,0.3436293,-0.06421436,1.235265,0.2804106,-0.03842929,0.9591097,-0.03332613,-0.06707763,0.1102494,-0.01607896,0.9860811,-0.1654857,0.343947,-0.06510521,1.236403,0.7729795,-1.26809,2.773557
70.81,0.2143628,-0.6023299,0.7689261,0.343687,-0.06429177,1.236791,0.2791404,-0.03958889,0.959433,-0.03132656,-0.06305297,0.1036344,-0.02188802,0.9825718,-0.1845901,0.344197,-0.06572491,1.238621,0.7724125,-1.268951,2.774643
70.82,0.2139487,-0.6024078,0.7689804,0.3437963,-0.06439104,1.238471,0.2779702,-0.04063259,0.9597291,-0.02944697,-0.0592698,0.09741634,-0.02865413,0.9794275,-0.199751,0.3446689,-0.06684814,1.241608,0.7716936,-1.269207,2.776432
70.84,0.2135807,-0.60228,0.7691827,0.3439702,-0.06452841,1.240306,0.2768905,-0.04157324,0.9600009,-0.02768015,-0.05571361,0.09157136,-0.03640392,0.9756936,-0.2160946,0.345333,-0.0683713,1.245214,0.7711316,-1.269089,2.778671
70.86,0.2131694,-0.6019502,0.769555,0.3442033,-0.06469098,1.242272,0.2758946,-0.04242301,0.9602505,-0.02601934,-0.05237079,0.08607708,-0.03595712,0.9777007,-0.2069022,0.3454,-0.0680704,1.246593,0.770542,-1.268591,2.781382
70.87,0.212742,-0.6017693,0.7698146,0.344502,-0.06486499,1.24437,0.274975,-0.04319307,0.9604799,0,0,0,-0.05181645,0.9709936,-0.2334235,0.3464562,-0.07039262,1.251441,0.769986,-1.268404,2.783999
70.89,0.2121913,-0.6016222,0.7700816,0.3448578,-0.06503549,1.246614,0.2741267,-0.04389137,0.9606907,0,0,0,-0.0645939,0.9660171,-0.2502773,0.3470445,-0.07123553,1.25455,0.7692404,-1.26828,2.786777
70.91,0.2115929,-0.6014598,0.770373,0.3453036,-0.06517637,1.249012,0.2733441,-0.044524,0.9608845,0,0,0,-0.07799661,0.9581989,-0.275266,0.3476492,-0.07184371,1.257552,0.7684895,-1.268096,2.789758
70.92,0.2106961,-0.5983958,0.7730004,0.3456917,-0.0652816,1.251605,0.2726239,-0.04509482,0.9610625,0,0,0,-0.09296459,0.951646,-0.2927924,0.3483812,-0.07292011,1.261472,0.7670839,-1.262073,2.797606
70.94,0.209799,-0.5952414,0.7756753,0.3461787,-0.0653859,1.254328,0.2719524,-0.04560638,0.9612286,0,0,0,-0.09134068,0.9556065,-0.2801305,0.3486248,-0.07232597,1.263372,0.7657766,-1.255869,2.805678
70.96,0.2089527,-0.5919555,0.7784135,0.3467393,-0.06548188,1.257181,0.2713282,-0.04606468,0.9613831,0,0,0,-0.1260474,0.9402433,-0.3163141,0.3499846,-0.07467559,1.269271,0.7646447,-1.249393,2.814008
70.97,0.20804,-0.5885683,0.7812214,0.3474126,-0.06556565,1.260137,0.2707506,-0.0464731,0.9615263,0,0,0,-0.143048,0.9337637,-0.3280588,0.3509158,-0.07547663,1.273293,0.7634927,-1.242702,2.82258
70.99,0.2070586,-0.5851923,0.7840133,0.348235,-0.06564611,1.26317,0.2702208,-0.04683531,0.9616576,0,0,0,-0.1593291,0.9288098,-0.3345543,0.3519742,-0.07621383,1.277329,0.7623522,-1.236031,2.831197
71.01,0.2059586,-0.5817781,0.7868388,0.3491795,-0.06572264,1.26629,0.2697432,-0.04715528,0.9617761,0,0,0,-0.176908,0.9235682,-0.3401845,0.3531803,-0.07702363,1.281574,0.7610968,-1.229279,2.839967
71.02,0.1745094,-0.4943277,0.8515789,0.3773002,-0.06774291,1.345724,0.2693197,-0.04743643,0.961881,0,0,0,0,1,0,0.3878474,-0.09761974,1.397193,0.726319,-1.056398,3.048882
71.04,0.1743358,-0.4941278,0.8517305,0.3774728,-0.0677564,1.345907,0.269352,-0.04753413,0.9618671,0.084362,-0.006060831,0.2383035,0,1,0,0.388009,-0.09761976,1.397383,0.7261444,-1.056012,3.049368
71.06,0.1740363,-0.4940475,0.8518383,0.3778038,-0.06778438,1.346278,0.2693892,-0.04762226,0.9618523,0.07930028,-0.005697181,0.2240053,-0.2954198,0.9548407,0.03172179,0.3781611,-0.06879871,1.348027,0.7258764,-1.055879,3.049955
71.07,0.1735733,-0.4937851,0.8520848,0.378318,-0.06783766,1.346824,0.2694377,-0.04770203,0.9618348,0.07454226,-0.005355351,0.210565,-0.1271796,0.9915637,-0.02503156,0.3785625,-0.06853318,1.348024,0.7254646,-1.055408,3.050993
71.09,0.1730802,-0.4936921,0.8522391,0.3790191,-0.06790185,1.347529,0.2695052,-0.04777532,0.9618123,0.07006972,-0.005034029,0.1979311,-0.1549246,0.9872278,-0.03714245,0.3795784,-0.06949713,1.350283,0.7251796,-1.055286,3.052008
71.11,0.1724168,-0.4935636,0.8524479,0.3799152,-0.06795488,1.348404,0.2695992,-0.04784285,0.9617825,0.06586554,-0.004731988,0.1860552,-0.184856,0.9811912,-0.05560715,0.3807088,-0.0702266,1.352327,0.7247488,-1.055082,3.053299
71.12,0.1717171,-0.494022,0.8523237,0.3810477,-0.06790931,1.349471,0.2697267,-0.04790366,0.9617437,0.06191361,-0.004448068,0.1748919,-0.2193101,0.9713312,-0.09175213,0.3814967,-0.06920111,1.351699,0.7244818,-1.055953,3.054118
71.14,0.1708921,-0.4942469,0.852359,0.3824023,-0.06777935,1.350756,0.2698965,-0.04795055,0.9616936,0.05819879,-0.004181184,0.1643984,-0.21083,0.9737448,-0.08585931,0.3827688,-0.06883923,1.352583,0.7241865,-1.056273,3.055474
71.16,0.170217,-0.4942662,0.8524829,0.383976,-0.06764595,1.35219,0.2701149,-0.04797801,0.9616308,0.05470686,-0.003930313,0.1545345,-0.2895452,0.9455289,-0.1487907,0.3850817,-0.07085659,1.357727,0.7244101,-1.056178,3.057156
71.18,0.1694329,-0.4945382,0.8524814,0.3857463,-0.0674228,1.35376,0.2703884,-0.04798707,0.9615532,0.05142445,-0.003694494,0.1452624,-0.3147923,0.9359575,-0.1577631,0.3866075,-0.06993645,1.358093,0.7246121,-1.056499,3.058722
71.19,0.1688687,-0.4949213,0.852371,0.3877171,-0.06716894,1.355508,0.2707218,-0.04797263,0.9614596,0.04833898,-0.003472825,0.1365467,-0.349849,0.9196265,-0.1785858,0.3891887,-0.07148203,1.362936,0.7254544,-1.057011,3.06025
71.21,0.1683987,-0.4948464,0.8525075,0.3898878,-0.06687611,1.357392,0.2711187,-0.04793417,0.9613491,0.04543864,-0.003264455,0.1283539,-0.3798997,0.905293,-0.1900547,0.3918137,-0.07253553,1.367142,0.7266851,-1.056569,3.062407
71.22,0.1681001,-0.4951125,0.8524119,0.3922356,-0.0665649,1.359391,0.2715843,-0.0478707,0.9612209,0.04271232,-0.003068588,0.1206526,-0.4040636,0.8958643,-0.1848236,0.394502,-0.07324001,1.370883,0.7284358,-1.05679,3.064215
71.24,0.1679145,-0.4952078,0.852393,0.394751,-0.06625204,1.361509,0.2721167,-0.04778353,0.9610748,0.04014958,-0.002884472,0.1134135,-0.3891599,0.9033939,-0.1800949,0.3967375,-0.07211047,1.371593,0.73058,-1.056668,3.066295
71.26,0.1678011,-0.4956367,0.8521661,0.3974297,-0.06593345,1.363713,0.2727215,-0.04767385,0.960909,0.03774061,-0.002711404,0.1066087,-0.4500996,0.8740333,-0.1829647,0.4007393,-0.07570891,1.38052,0.733032,-1.057207,3.068045
71.27,0.1678073,-0.4961046,0.8518925,0.4002488,-0.06561994,1.36603,0.2733988,-0.0475434,0.9607232,0.03547617,-0.00254872,0.1002122,-0.4689119,0.8647472,-0.1798161,0.4040717,-0.07692195,1.385438,0.7358634,-1.057829,3.069816
71.29,0.1678528,-0.4969462,0.8513929,0.4031829,-0.06530296,1.368432,0.2741472,-0.04739433,0.9605174,0,0,0,-0.4871095,0.8541925,-0.1818776,0.4074901,-0.07805497,1.390279,0.7388885,-1.059195,3.071218
71.31,0.1680818,-0.4975069,0.8510202,0.4062154,-0.06498111,1.3709,0.2749651,-0.04722797,0.960292,0,0,0,-0.5028991,0.8452237,-0.1808016,0.410951,-0.0789979,1.394877,0.742379,-1.059995,3.07294
71.32,0.1683042,-0.4980429,0.8506627,0.4093233,-0.06468186,1.373409,0.27585,-0.04704554,0.9600472,0,0,0,-0.5128987,0.8402848,-0.1756603,0.4144695,-0.07991046,1.39942,0.7459318,-1.060768,3.074734
71.34,0.1686005,-0.4982796,0.8504653,0.4124707,-0.06436788,1.375938,0.2767985,-0.04685012,0.9597839,0,0,0,-0.4948965,0.8513165,-0.1741773,0.4171698,-0.07825565,1.399642,0.7496716,-1.060927,3.076869
71.36,0.1682675,-0.492627,0.8538178,0.4158486,-0.06391455,1.37845,0.2778059,-0.04664199,0.9595029,0,0,0,-0.5279258,0.8273093,-0.1919731,0.4207705,-0.07832393,1.403424,0.7523837,-1.049169,3.086085
71.37,0.1679151,-0.4865695,0.8573533,0.4192593,-0.06324734,1.381018,0.2788807,-0.04641278,0.9592022,0,0,0,-0.539941,0.808722,-0.2333075,0.4234542,-0.07540292,1.402437,0.7550895,-1.036386,3.095725
71.39,0.1679151,-0.4865695,0.8573533,0.4192593,-0.06324734,1.381018,0.2800156,-0.04615001,0.9588843,0,0,0,-0.5702545,0.7704181,-0.2850716,0.4231915,-0.07464194,1.401096,0.7550895,-1.036386,3.095725
71.41,0.1679151,-0.4865695,0.8573533,0.4192593,-0.06324734,1.381018,0.2810368,-0.04591341,0.958597,0,0,0,-0.589958,0.7386843,-0.3260295,0.4229932,-0.07406721,1.400083,0.7550895,-1.036386,3.095725
71.42,0.1679151,-0.4865695,0.8573533,0.4192593,-0.06324734,1.381018,0.2819552,-0.04570052,0.9583376,0,0,0,-0.6026754,0.7165147,-0.3512676,0.4226,-0.07292773,1.398075,0.7550895,-1.036386,3.095725
71.44,0.1679151,-0.4865695,0.8573533,0.4192593,-0.06324734,1.381018,0.2827817,-0.04550883,0.9581032,0,0,0,-0.6026754,0.7165147,-0.3512676,0.4226,-0.07292773,1.398075,0.7550895,-1.036386,3.095725
71.46,0.1669001,-0.4677611,0.8679539,0.4227797,-0.06148814,1.384213,0.2835257,-0.04533619,0.9578915,0,0,0,-0.6009834,0.6917955,-0.4002974,0.4249868,-0.06767382,1.395691,0.7565799,-0.9970104,3.120121
71.47,0.1656698,-0.448626,0.8782302,0.4262103,-0.05960938,1.3874,0.2843583,-0.04504742,0.9576584,0,0,0,-0.5920367,0.6878748,-0.4199055,0.4277228,-0.06370509,1.395418,0.7575499,-0.9568614,3.14386
71.49,0.1642115,-0.429773,0.8878794,0.4295724,-0.05765184,1.390598,0.2852643,-0.04464667,0.9574077,0,0,0,-0.5826827,0.6838418,-0.439137,0.4305032,-0.06008799,1.39563,0.7579954,-0.9171978,3.166356
71.51,0.1624724,-0.4106732,0.8971902,0.432851,-0.05559791,1.393812,0.2862315,-0.0441402,0.9571424,0,0,0,-0.5737191,0.6776459,-0.4600461,0.4333203,-0.05678395,1.396403,0.7577958,-0.8769443,3.188192
71.52,0.1605481,-0.3943617,0.9048222,0.4360191,-0.05354425,1.39707,0.2872464,-0.04353333,0.9568661,0,0,0,-0.5600913,0.6757836,-0.4791809,0.4362232,-0.05404563,1.398221,0.7571154,-0.8422677,3.206715
71.54,0.1584502,-0.3777474,0.9122502,0.4391074,-0.05152097,1.40036,0.288296,-0.04283665,0.956582,0,0,0,0,1,0,0.458444,-0.09761988,1.511687,0.7560077,-0.8070157,3.22486
71.56,0.1584502,-0.3777474,0.9122502,0.4391074,-0.05152097,1.40036,0.2893706,-0.04206177,0.956292,0,0,0,-0.5489767,0.6728429,-0.4958901,0.4394207,-0.05226792,1.402164,0.7560077,-0.8070158,3.22486
71.57,0.1584502,-0.3777474,0.9122502,0.4391074,-0.05152097,1.40036,0.290337,-0.04136455,0.9560294,0,0,0,-0.5531234,0.6590084,-0.5096689,0.4398277,-0.05323815,1.404507,0.7560077,-0.8070158,3.22486
71.59,0.1564502,-0.3643362,0.9180319,0.4422715,-0.04951125,1.40404,0.2912065,-0.0407369,0.9557919,0,0,0,-0.5325819,0.668364,-0.5192747,0.4429205,-0.05102263,1.407848,0.7551718,-0.7781837,3.240104
71.61,0.1543957,-0.3510732,0.9235311,0.4453138,-0.04755175,1.407764,0.2921148,-0.04002535,0.9555448,0,0,0,-0.5138642,0.6781958,-0.5253512,0.445881,-0.04884154,1.411157,0.7541052,-0.7496981,3.254827
71.62,0.1523432,-0.3379218,0.9287628,0.4481238,-0.04563652,1.411568,0.2930496,-0.03924184,0.9552911,0,0,0,-0.4937875,0.6861587,-0.5341911,0.4486998,-0.04691403,1.415079,0.7528101,-0.7214802,3.269094
71.64,0.1502135,-0.32489,0.9337465,0.4508332,-0.04382053,1.415456,0.2939908,-0.03839796,0.9550362,0,0,0,-0.4784108,0.7042862,-0.5245036,0.4510063,-0.04419499,1.416532,0.7512603,-0.6936006,3.282949
71.66,0.1481494,-0.3125819,0.9382666,0.4534133,-0.04212576,1.41941,0.294929,-0.0375073,0.9547822,0,0,0,-0.4504095,0.7154971,-0.5340367,0.4544347,-0.04428086,1.425878,0.7497122,-0.6672896,3.295943
71.67,0.1460713,-0.3008218,0.9424275,0.4558981,-0.04057984,1.423465,0.2958549,-0.03658326,0.9545316,0,0,0,-0.4324037,0.7334879,-0.5244258,0.4573486,-0.04356704,1.432823,0.7480408,-0.6422234,3.30832
71.69,0.1442763,-0.2901687,0.9460373,0.4582332,-0.03911717,1.427591,0.2967616,-0.03563922,0.9542858,0,0,0,-0.4120238,0.7441743,-0.5257767,0.4598461,-0.04236105,1.438167,0.7467858,-0.6194546,3.319666
71.71,0.09518259,-0.02565162,0.9951293,0.5137574,-0.004200081,1.532307,0.2976397,-0.03468387,0.9540476,0,0,0,0,1,0,0.8604007,-0.09762011,5.156446,0.7041226,-0.05550331,3.522566
71.72,0.0954751,-0.02613011,0.9950888,0.5137289,-0.004209498,1.532565,0.2996849,-0.03147703,0.9535183,0.1665726,0.1047513,0.3141478,0,1,0,0.8550358,-0.09762008,5.089835,0.7046791,-0.05646972,3.522743
71.74,0.09580162,-0.02652701,0.9950469,0.5136776,-0.004219704,1.533069,0.3015155,-0.02859087,0.953032,0.1565782,0.09846619,0.295299,0,1,0,0.8509908,-0.09762011,5.036585,0.7052808,-0.05727372,3.523163
71.76,0.09639348,-0.02722487,0.9949709,0.5136183,-0.004272441,1.53382,0.3031475,-0.02599371,0.9525886,0.1471836,0.09255821,0.277581,0,1,0,0.8441288,-0.0976201,4.94534,0.7064053,-0.05872219,3.523762
71.77,0.09704138,-0.02797908,0.994887,0.5134989,-0.004358143,1.534774,0.3045965,-0.02365916,0.9521871,0.1383525,0.08700472,0.2609262,0,1,0,0.8369646,-0.09762015,4.851007,0.7075816,-0.06031631,3.524549
71.79,0.0980714,-0.02918241,0.9947515,0.513296,-0.004440966,1.535949,0.305874,-0.02156309,0.9518273,0.1300514,0.08178443,0.2452706,0,1,0,0.826437,-0.09762012,4.712181,0.7094388,-0.06280579,3.525452
71.81,0.09911381,-0.03014971,0.9946193,0.5130429,-0.004527496,1.537371,0.306989,-0.01968137,0.9515091,0.1222483,0.07687737,0.2305544,0,1,0,0.8190744,-0.0976201,4.608435,0.7112705,-0.06482692,3.526609
71.82,0.1003501,-0.03123494,0.9944618,0.5127192,-0.004661403,1.538999,0.3079507,-0.01799281,0.9512317,0.1149134,0.07226473,0.2167211,0,1,0,0.8113724,-0.09762014,4.498631,0.7134193,-0.06713128,3.527922
71.84,0.1015579,-0.03203207,0.9943138,0.5123276,-0.00488808,1.540819,0.3087669,-0.01648109,0.9509945,0.1080186,0.06792884,0.2037178,0,1,0,0.8063351,-0.09762014,4.419333,0.7154433,-0.06895222,3.529447
71.86,0.1015579,-0.03203207,0.9943138,0.5123276,-0.00488808,1.540819,0.309445,-0.0151344,0.9507964,0.1015375,0.06385311,0.1914948,0,1,0,0.8063351,-0.09762014,4.419333,0.7154433,-0.06895222,3.529447
71.87,0.1015579,-0.03203207,0.9943138,0.5123276,-0.00488808,1.540819,0.3100547,-0.0139225,0.9506163,0.09544524,0.06002193,0.1800051,0,1,0,0.8063351,-0.09762014,4.419333,0.7154433,-0.06895222,3.529447
71.89,0.103083,-0.03396543,0.9940926,0.5117353,-0.005099887,1.543315,0.3106029,-0.01283156,0.9504526,0.08971852,0.05642061,0.1692048,0,1,0,0.7925284,-0.09762011,4.251176,0.7179012,-0.07303075,3.531501
71.91,0.1047125,-0.03630828,0.9938396,0.511103,-0.005172147,1.545975,0.3110172,-0.01186211,0.9503298,0.08433541,0.05303537,0.1590525,0,1,0,0.7777214,-0.09762013,4.076485,0.7205279,-0.07778872,3.533654
71.92,0.1067988,-0.03880668,0.993523,0.5104374,-0.005067524,1.548821,0.3113055,-0.01099455,0.9502459,0.07927529,0.04985325,0.1495094,0.08850849,0.9741636,-0.2077777,0.5134112,-0.006148096,1.576485,0.7240349,-0.08268088,3.535867
71.94,0.1091043,-0.04059749,0.9932009,0.5097556,-0.004907853,1.551846,0.3114762,-0.01020593,0.9501988,0.07451877,0.04686205,0.1405388,0.08263592,0.9755499,-0.2036509,0.5125303,-0.0059403,1.577104,0.7279643,-0.08610284,3.538248
71.96,0.1118904,-0.04235965,0.9928173,0.509059,-0.004749925,1.555009,0.3115369,-0.009486004,0.9501863,0.07004765,0.04405033,0.1321065,0.09501284,0.9652693,-0.2433675,0.5124748,-0.006043101,1.585318,0.7328397,-0.08946922,3.540643
71.97,0.1149684,-0.04433433,0.9923793,0.5083871,-0.004530557,1.558348,0.3114957,-0.008827957,0.9502062,0.06584479,0.04140731,0.1241801,0.09190081,0.9553565,-0.280799,0.511593,-0.005766822,1.586021,0.738324,-0.09319922,3.543107
71.99,0.1185323,-0.04628055,0.9918711,0.5077735,-0.004267986,1.561878,0.3113613,-0.008221257,0.9502557,0.0618941,0.03892288,0.1167293,0.08316539,0.9477883,-0.3078652,0.5113392,-0.005660205,1.591716,0.7448382,-0.09682908,3.54562
72.01,0.1225848,-0.04804599,0.9912944,0.5072314,-0.004041234,1.565572,0.3111435,-0.007659881,0.9503317,0.05818046,0.0365875,0.1097255,0.07744946,0.9515858,-0.297466,0.5115411,-0.005730411,1.600423,0.7524011,-0.1001332,3.548161
72.02,0.127199,-0.05013582,0.9906093,0.5067707,-0.003883618,1.569417,0.3108523,-0.007141269,0.950431,0.05468963,0.03439225,0.103142,0.07164206,0.9598821,-0.2710972,0.512009,-0.005948338,1.610212,0.7611687,-0.1041553,3.550635
72.04,0.1325177,-0.05250996,0.9897887,0.5064189,-0.003802198,1.573398,0.3104962,-0.00666339,0.9505509,0.05140825,0.03232872,0.09695347,0.06763259,0.9610103,-0.2681136,0.5114076,-0.005778982,1.61066,0.7714543,-0.1088221,3.552976
72.06,0.1390699,-0.0553275,0.9887358,0.5061947,-0.003784769,1.577494,0.310086,-0.006227769,0.9506878,0.04832375,0.03038899,0.09113626,0.05895058,0.9749473,-0.2144822,0.5138503,-0.006830454,1.631922,0.7843344,-0.1144398,3.554965
72.07,0.1465479,-0.05857015,0.9874681,0.5061005,-0.003803097,1.5817,0.3096322,-0.00583371,0.9508381,0.04542433,0.02856565,0.08566809,0.04963956,0.9773833,-0.2055669,0.5147523,-0.007260917,1.639998,0.7991964,-0.1209434,3.556637
72.09,0.1465479,-0.05857015,0.9874681,0.5061005,-0.003803097,1.5817,0.309145,-0.005479589,0.9509988,0,0,0,0.03475982,0.9821961,-0.1846146,0.5163913,-0.007915984,1.651042,0.7991964,-0.1209434,3.556637
72.11,0.1465479,-0.05857015,0.9874681,0.5061005,-0.003803097,1.5817,0.3087064,-0.005160915,0.951143,0,0,0,0.0214851,0.9892192,-0.1448576,0.5182312,-0.008651303,1.663439,0.7991964,-0.1209434,3.556637
